TemplateId,Name,FuncType,Desc,FuncDesc,Icon,FuncIcon,Type,Class,MaxLevel,CanOpenManageOutTaiwu,Width,Color,BaseBuildCost,RemoveGetResourcePercent,MoveBuildCostResourceRate,CollectResourcePercent,BuildingCoreItem,DependBuildings,ExpandBuildings,RequireLifeSkillType,RequireCombatSkillType,RequirePersonalityType,LeaderName,MemberName,RecruitLifeSkillsAdjust,RecruitCombatSkillsAdjust,OperationTotalProgress,MaxDurability,BaseMaintenanceCost,BaseRepairCost,MustMaintenance,IsUnique,DestoryType,AddReadingLifeSkillBookEfficiency,ReduceCombatSkillCost,AddCombatSkillBreakout,AddLifeSkillAttainment,AddReadingLifeSkillBookFlash,CanMakeItem,UpgradeMakeItem,ReduceMakeRequirementLifeSkillType,VillagerRoleTemplateIds,IsShop,NeedLeader,NeedShopProgress,IsCollectResourceBuilding,ShowResourceStoreLocation,ShowItemStoreLocation,ShowItemLocationAsResourceLocation,MaxProduceValue,RequireCulture,RequireSafety,SuccesEvent,FailEvent,IdleEvent,SpecialEvent,MerchantId,ExpandInfos,EffectDesc,BelongOrganization,BuildingAreaLevelBack,BuildingAreaLevelInfoBackendPattern,ArtisanOrderAvailable,AvailableOnLoading,AvailableOrganization,ApprovingRate
256,关寨,Other,以围墙、关寨保护起来的水陆要隘。居民自给自足，往往占地为王。,,Main/32003_guanzhai,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
257,竹庐,Other,一座竹庐结于山涧当中。庐壁上的竹片早已泛黄发黑。,,Main/40001_zhulu,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,True,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
258,竹庐,Other,一座竹庐结于山涧当中。,,Main/40001_zhulu,,MainBuilding,Static,1,True,2,,[0; 100; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],228,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,True,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
259,藏经阁,Other,北魏太和年间，天竺僧人跋陀至中原落迹传教，建造少林寺，又为藏纳天下佛典，始立藏经阁。至后世，江湖因流派杂乱，纷斗不休，而致诸多门派典籍丢失，少林寺便将天下各门各派之武功秘籍誊抄，收纳于藏经阁中，渐而，武林之中便有传闻：阁藏万法，尽纳武功。,,SectSpecial/50001_cangjingge,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
260,金顶,Other,金顶建于峨眉之巅，迎照夕阳，便有金光普照，故以“金顶”称之。西南凡有不平之事，西南各地门派便尽聚于金顶之上，唯峨眉掌门马首是瞻，故武林人士又称金顶为“西南圣地”，若与峨眉为敌，则与西南决裂。,,SectSpecial/50002_jinding,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
261,白鹿潭,Other,百花谷隐于世外，不受人间纷乱所扰。白鹿潭落于百花谷深处，外人难以进入，传言曾有人在此发现白鹿踪迹，于是得名。百花谷弟子常于白鹿潭饲育鹿群，亦偶见巨大的黑蛟出没。,,SectSpecial/50003_bailutan,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
262,七星台,Other,“北斗七星运转所指，随二十四气，正十二辰，建十二月”。七星台乃是依照天枢、天璇、天玑、天权、玉衡、开阳、瑶光七星之星位所建而成，此台冠于武当之顶，下临万丈深渊，人若静坐台上，敛气屏息，则体内气息便自然与天地互生感应。,,SectSpecial/50004_qixingtai,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
263,元山石牢,Other,逢相枢乱世，有识之士汇聚元山，建元山石牢。元山石牢建于高山之上，通于地底之下，四面无路，有进难出，乃是收纳犯戒弟子与十恶不赦之徒之地牢，有罪者常面壁静坐数年，以求除却心魔。,,SectSpecial/50005_yuanshanshilao,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
264,狮王擂,Other,狮王擂台高一丈三尺，广大足有九丈，擂台四面雕琢金毛狮子首，煊赫雄伟。相传狮相门先祖初至广东，立擂打武，誓死不休，扫荡广州三十六堂口，自此立足莲花山，后凡有抢夺码头者，便于狮王擂一决胜负，生死不论。,,SectSpecial/50006_shiwanglei,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
265,青琅阁,Other,青琅阁矗立于然山之巅，掩于云雾之中，神忽飘渺，宛如仙宫。传说青琅阁中贮藏有历代青琅主遗体，故能进入青琅阁者，便能获得历代然山掌门的深厚功力。,,SectSpecial/50007_qinglangge,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
266,一明珏,Other,传说曾有天女降于璇女峰上，并留下一面玉镜，后人称其为“一明珏”。一明珏镜面朦胧，难以视人，然影影绰绰之间却又能见玉女身影，或是舞剑、或是拨弦……恍然似能窥得天宫之秘。,,SectSpecial/50008_yimingjue,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
267,祖师剑炉,Other,昔年欧冶子于湛卢山设炉铸剑，土为雨师洒扫，火为雷公击发，炉为蛟龙所捧，炭为天帝所装，三年铸成神剑，出时日月斗耀，天地失色，欧冶子认为今后所铸之刀剑，皆不能及此剑，便就此将铸炉尘封。,,SectSpecial/50009_zushijianlu,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
268,药王鼎,Other,相传秦始皇曾召集天下方士聚于咸阳皇宫，为其炼制长生不老药，后秦朝覆灭，方士为避灾祸便隐于空桑山中，而与其共入空桑的还有一尊药鼎。此药鼎乃为炼制长生不老药而铸，鼎内药毒经年而积，不能轻易触碰。,,SectSpecial/50010_yaowanglu,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
269,金刚尊像,Other,金刚宗内廷奉有五尊金刚尊像，一尊腰饰骷髅、一尊袖中藏金、一尊衣衫凌乱、一尊唇大如斗、一尊把壶持坛。细观之下，似与佛门正宗之金刚尊像有所不同，仿佛暗合杀生，偷盗，邪淫，妄语，饮酒之行。,,SectSpecial/50011_jingangzunxiang,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
270,五毒浴谷,Other,五仙教依谷而有深潭，其潭水色常生变化，或赤、或金、或白……观之玄奇怪异。相传此潭乃汇聚天下奇毒而生，又引来金蛇、赤蝎、玉蟾、碧蜈、青蛛于其中盘踞，人畜若入其中，则尸骨无存，故此谷方圆百里，人畜难见。,,SectSpecial/50012_wuduyugu,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
271,无生渊,Other,深渊绝地，九死一生，故而得名无生渊。传言无生渊乃是界青门摆放暗杀委托之断崖，界青门杀手若欲接下委托，必得攀登断崖，拿下委托，以示抱必死之决心完成此次暗杀。断崖之下，便称“死渊”，白骨累累，堆积如山。,,SectSpecial/50013_wushengyuan,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
272,金龙殿,Other,金龙殿建于火山山口，乃是伏龙坛先祖为真龙祖师所营造之宫殿。殿内只摆满金龙，仆从时时擦拭，便不染尘埃。若逢岛内大事，岛主便以金龙殿之金龙投入火山，认为可以唤回伏龙坛的真龙祖师，得其庇佑。,,SectSpecial/50014_jinlongdian,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
273,血犼池,Other,血犼池乃是血犼教之禁地，非于本教有莫大功劳者，不可进入。相传血犼池中注满数万畜生、恶鬼、活人之鲜血，又汇聚世间数千种奇毒，于是便集世间至毒、至恶于一池之内，人入其中，常常生不如死，而致生出心魔，得见相枢。,,SectSpecial/50015_xuechi,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[],0
274,达摩舍利塔,Other,少林寺众僧敬造金光浮屠，塔身刻有佛纹梵经，塔内供奉达摩舍利，又塑金身佛像，僧人日夜奉拜，光明香色照十方，森罗万象法如幻……,,SectSpecial/50016_damoshelita,,Building,Static,1,False,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
275,奇纹星台,Other,奇纹星台上可映照诸天星辰运转，下可感察世间因果纠缠。每有星光垂照，奇纹随之生辉，世间业报轮回、星运煞源，皆映现其中…,<color=#pinkyellow>奇纹星台可感知所属门派弟子所积攒的星运，诛杀相应“星运煞源”弟子可获得星运。通过奇纹星斗，可在此生未尽之时便消耗星运使用遗惠…</color>,Main/gang_qiwenxingtai,,Building,Static,1,True,1,,[10000; 10000; 10000; 10000; 10000; 10000; 10000; 5000],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,13,[ui9_buildingarea_namebase_0_8; ui9_buildingarea_namebase_1_8],[buildingarea_industry_icon_5; buildingarea_industry_base_5],False,0,[1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15],300
276,服牛帮,Other,服牛帮乃是由乡间脚夫组织而成的行商队伍，在民间已流传数百年，售卖物品多为一些日常百货。,,Merchant/40004_funiubang,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],0,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
277,文山书海阁,Other,帝王蒙难，礼崩乐坏，前朝有识之士为存续文教，而建文山书海阁。文山书海阁收纳天下典籍，涉及百行百业。,,Merchant/40005_wensanshuhaige,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],1,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
278,五湖商会,Other,五湖商会自乱世兴起，商人们南货北售，西货东卖，足迹遍布各地，所售物品流通四海，甚至远达西域。,,Merchant/40006_wuhushanghui,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],2,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
279,大武魁商号,Other,前朝残余八万余兵，或做匠人，或为行商，成立大武魁，专售各类刀枪剑戟、金丝玉甲，虽不能继续护卫黎民，却也算授人以渔？,,Merchant/40007_dawukui,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],3,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
280,回春堂,Other,为救济乱世，天下药行共建回春堂，遣有医师数千人，研制丹药百种，其中或有秘药出售，外人鲜能知晓。,,Merchant/40008_huichuntang,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],4,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
281,公输坊,Other,公输坊始创于匠师之祖鲁班，后由其门人再建，至今百年。公输坊以机关术闻名遐迩，其所创制的各类建筑枢要，堪称巧夺天工。,,Merchant/40009_gongshufang,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],5,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
282,奇货斋,Other,奇货所聚，珍玩所积，故号奇货斋。奇货斋乃是由各地权贵扶持而建，其中收纳天下珍奇，绝无凡物俗品。,,Merchant/40010_qihuozai,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],6,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
283,五湖珍宝,Other,承蒙太吾传人相助，五湖珍宝得以于秦州城中稳立根基。店内西域珍宝堆垒如山，名目繁多，观之令人目不暇接，新奇非常……,,Merchant/40006_wuhushanghui,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],2,,,-1,[ui9_buildingarea_namebase_0_4; ui9_buildingarea_namebase_1_4],[buildingarea_industry_icon_3; buildingarea_industry_base_3],False,0,[],0
284,大库房,Other,此处乃是用于储藏收纳物资的府库，无论粮草银钱、金石宝玉，亦或宝器玩物、古剑名琴，种种色色，具存于此，又命专人严加看管，可谓固若金汤。,"<color=#pinkyellow>可供当前势力中人存取物品。
如若取用库房物品，需存入不低于其对应贡献值的物品一一进行交换。
捐赠物品会得到本势力中人的喜爱与支持。
非本势力中人擅闯、扰乱、掠夺库房会遭到守卫的严惩，并引起本势力中人的厌恶…</color>",SettlementTreasury/Icon_Buildingblock_TreasuryZhucheng,,Building,Static,1,True,1,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,False,False,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_6; ui9_buildingarea_namebase_1_6],[buildingarea_industry_icon_1; buildingarea_industry_base_1],False,0,[],0
